1326652772154887,2,6,0.738167915410646,-1.46098650670922,nan,nan,nan
1326652772173749,2,6,0.738167915410646,-1.46098650670922,nan,343.7,0.009
1326652773153586,2,6,0.738167915497913,-1.46098650700593,nan,317.1,0.024
1326652774104398,3,6,0.738167915724806,-1.46098650601109,272.521,nan,nan
1326652774134540,3,6,0.738167915724806,-1.46098650601109,272.521,nan,nan
1326652774154909,3,6,0.738167915724806,-1.46098650601109,272.521,133.7,0.01
1326652775144858,2,6,0.738167916929083,-1.46098650763425,nan,169.5,0.008
1326652775173698,2,6,0.738167916929083,-1.46098650763425,nan,169.5,0.008
1326652776092839,2,6,0.738167917505042,-1.46098650766915,nan,nan,nan
1326652776133084,2,6,0.738167917505042,-1.46098650766915,nan,357.1,0.029
1326652777184877,2,6,0.738167917941374,-1.46098650758189,nan,nan,nan
1326652777204571,2,6,0.738167917941374,-1.46098650758189,nan,276.2,0.023
1326652778164827,3,6,0.738167916230951,-1.46098650676158,272.535,nan,nan
1326652778185650,3,6,0.738167916230951,-1.46098650676158,272.535,nan,nan
1326652778203215,3,6,0.738167916230951,-1.46098650676158,272.535,24,0.003
1326652779183341,2,6,0.738167916894176,-1.46098650623798,nan,256.7,0.021
1326652779204933,2,6,0.738167916894176,-1.46098650623798,nan,256.7,0.021
1326652780173622,3,6,0.738167914852141,-1.46098650508607,272.511,nan,nan
1326652780203555,3,6,0.738167914852141,-1.46098650508607,272.511,nan,nan
1326652780232759,3,6,0.738167914852141,-1.46098650508607,272.511,47.4,0.006
1326652781153298,2,6,0.738167914415809,-1.46098650566203,nan,160.1,0.02
1326652782193825,3,6,0.738167916108778,-1.46098650622053,272.515,nan,nan
1326652782204024,3,6,0.738167916108778,-1.46098650622053,272.515,nan,nan
1326652783053532,3,6,0.738167916108778,-1.46098650622053,272.515,194.2,0.015
1326652783204767,2,6,0.738167914572888,-1.46098650623798,nan,nan,nan
1326652784053145,2,6,0.738167914572888,-1.46098650623798,nan,175.7,0.02
1326652785054703,2,6,0.738167915672446,-1.46098650636016,nan,nan,nan
1326652785092790,2,6,0.738167915672446,-1.46098650636016,nan,64.8,0.003
1326652785212822,2,6,0.738167915410646,-1.460986506046,nan,151.2,0.01
1326652786093510,3,6,0.738167916405484,-1.46098650615072,272.524,nan,nan
1326652786122926,3,6,0.738167916405484,-1.46098650615072,272.524,nan,nan
1326652786153146,3,6,0.738167916405484,-1.46098650615072,272.524,8.2,0.014
1326652787193243,3,6,0.73816791654511,-1.46098650615072,272.521,nan,nan
1326652787203738,3,6,0.73816791654511,-1.46098650615072,272.521,nan,nan
1326652788053270,3,6,0.73816791654511,-1.46098650615072,272.521,329.2,0.021
1326652788202944,2,6,0.738167917190882,-1.46098650658705,nan,nan,nan
1326652789055162,2,6,0.738167917190882,-1.46098650658705,nan,334.2,0.031
1326652789204452,2,6,0.738167915724806,-1.46098650592382,nan,nan,nan
1326652790053411,2,6,0.738167915724806,-1.46098650592382,nan,317.8,0.032
1326652790183362,3,6,0.738167914677608,-1.46098650553985,272.52,nan,nan
1326652790213078,3,6,0.738167914677608,-1.46098650553985,272.52,nan,nan
1326652790243213,3,6,0.738167914677608,-1.46098650553985,272.52,155.4,0.048
1326652791134519,3,6,0.738167915620086,-1.46098650684885,272.522,nan,nan
1326652791162919,3,6,0.738167915620086,-1.46098650684885,272.522,nan,nan
1326652791196634,3,6,0.738167915620086,-1.46098650684885,272.522,74.8,0.024
1326652792205360,3,7,0.738167915148847,-1.46098650632525,272.527,nan,nan
1326652792205947,3,7,0.738167915148847,-1.46098650632525,272.527,nan,nan
1326652793053111,3,7,0.738167915148847,-1.46098650632525,272.527,355.6,0.03
1326652793205168,2,7,0.738167916405484,-1.46098650627289,nan,nan,nan
1326652794054217,2,7,0.738167916405484,-1.46098650627289,nan,330.3,0.068
1326652794183123,3,7,0.73816791685927,-1.4609865068314,272.52,nan,nan
1326652794203301,3,7,0.73816791685927,-1.4609865068314,272.52,nan,nan
1326652795053184,3,7,0.73816791685927,-1.4609865068314,272.52,326.3,0.042
1326652795194092,2,7,0.738167914537982,-1.46098650606345,nan,nan,nan
1326652795223932,2,7,0.738167914537982,-1.46098650606345,nan,357.3,0.034
1326652795253287,3,7,0.738167914537982,-1.46098650606345,272.526,357.3,0.034
1326652796123659,3,7,0.738167915497913,-1.46098650653469,272.522,nan,nan
1326652796152794,3,7,0.738167915497913,-1.46098650653469,272.522,nan,nan
1326652796182691,3,7,0.738167915497913,-1.46098650653469,272.522,144.6,0.027
1326652797183808,3,7,0.738167917941374,-1.46098650711065,272.528,nan,nan
1326652797203386,3,7,0.738167917941374,-1.46098650711065,272.528,nan,nan
1326652798053603,3,7,0.738167917941374,-1.46098650711065,272.528,288.4,0.023
1326652798183470,3,7,0.738167917103616,-1.46098650693612,272.513,nan,nan
1326652798205012,3,7,0.738167917103616,-1.46098650693612,272.513,nan,nan
1326652799056227,3,7,0.738167917103616,-1.46098650693612,272.513,147.1,0.026
1326652799185186,3,7,0.73816791659747,-1.46098650796586,272.493,nan,nan
1326652799204945,3,7,0.73816791659747,-1.46098650796586,272.493,nan,nan
1326652800052753,3,7,0.73816791659747,-1.46098650796586,272.493,184.8,0.024
1326652800205378,3,7,0.738167914537982,-1.46098650674413,272.486,nan,nan
1326652800205650,3,7,0.738167914537982,-1.46098650674413,272.486,nan,nan
1326652800233539,3,7,0.738167914537982,-1.46098650674413,272.486,330.4,0.056
1326652801153421,2,7,0.738167915637539,-1.46098650569693,nan,nan,nan
1326652801183305,2,7,0.738167915637539,-1.46098650569693,nan,138.4,0.025
1326652802183682,3,7,0.73816791649275,-1.46098650543513,272.53,nan,nan
1326652802203139,3,7,0.73816791649275,-1.46098650543513,272.53,nan,nan
1326652803053810,3,7,0.73816791649275,-1.46098650543513,272.53,32.7,0.052
1326652803195168,3,7,0.738167917033803,-1.46098650641252,272.536,nan,nan
1326652803195371,3,7,0.738167917033803,-1.46098650641252,272.536,nan,nan
1326652803212650,3,7,0.738167917033803,-1.46098650641252,272.536,332.7,0.012
1326652804202864,2,7,0.738167916457844,-1.46098650597618,nan,nan,nan
1326652805054746,2,7,0.738167916457844,-1.46098650597618,nan,0.3,0.058
1326652805213918,2,7,0.738167916684737,-1.46098650653469,nan,174.8,0.017
1326652806093541,3,7,0.738167918814038,-1.4609865070932,272.534,nan,nan
1326652806124717,3,7,0.738167918814038,-1.4609865070932,272.534,nan,nan
1326652806154855,3,7,0.738167918814038,-1.4609865070932,272.534,357.5,0.017
1326652807193504,2,7,0.738167918639505,-1.46098650732009,nan,nan,nan
1326652807194459,2,7,0.738167918639505,-1.46098650732009,nan,119.1,0.037
1326652807205618,3,7,0.738167918639505,-1.46098650732009,272.537,119.1,0.037
1326652808182916,2,7,0.73816791802864,-1.46098650718046,nan,nan,nan
1326652808203347,2,7,0.73816791802864,-1.46098650718046,nan,9.1,0.013
1326652809153801,3,7,0.738167915096487,-1.46098650588892,272.537,nan,nan
1326652809183334,3,7,0.738167915096487,-1.46098650588892,272.537,nan,nan
1326652809204420,3,7,0.738167915096487,-1.46098650588892,272.537,156.6,0.066
1326652810153714,3,7,0.738167915585179,-1.46098650553985,272.522,nan,nan
1326652810185372,3,7,0.738167915585179,-1.46098650553985,272.522,nan,nan
1326652810215767,3,7,0.738167915585179,-1.46098650553985,272.522,139.7,0.064
1326652811094871,2,7,0.738167917033803,-1.46098650732009,nan,nan,nan
1326652811124236,3,7,0.738167917033803,-1.46098650732009,272.538,nan,nan
1326652811153119,3,7,0.738167917033803,-1.46098650732009,272.538,331.8,0.029
1326652812183541,3,7,0.738167931729475,-1.46098649627215,272.521,nan,nan
1326652812205036,3,7,0.738167931729475,-1.46098649627215,272.521,nan,nan
1326652813055126,3,7,0.738167931729475,-1.46098649627215,272.521,2.3,0.2
